payment_id,order_id,customer_id,amount,currency,payment_date,status,refund_amount
pay_262029_000278,order_535037_000278,cust_786735_000078,74139,INR,2024-01-09T08:33:00,captured,0
pay_527940_000279,order_393328_000279,cust_134305_000079,694264,INR,2024-01-09T08:18:00,captured,0
pay_564920_000280,order_566297_000280,cust_347582_000080,23022,INR,2024-01-09T08:27:00,captured,0
pay_485178_000281,order_670913_000281,cust_776149_000081,17936,INR,2024-01-09T10:27:00,captured,0
pay_389282_000282,order_299028_000282,cust_228093_000082,148063,INR,2024-01-09T10:50:00,captured,0
pay_322409_000283,order_772875_000283,cust_770556_000083,111197,INR,2024-01-09T11:24:00,captured,0
pay_925013_000284,order_449709_000284,cust_355400_000084,84000,INR,2024-01-09T11:06:00,captured,0
pay_171942_000285,order_970127_000285,cust_902325_000085,208610,INR,2024-01-09T12:26:00,captured,0
pay_326441_000286,order_952547_000286,cust_344316_000086,29340,INR,2024-01-09T13:15:00,captured,0
pay_724932_000287,order_102973_000287,cust_390743_000087,27038,INR,2024-01-09T14:40:00,captured,0
pay_362829_000288,order_937302_000288,cust_282973_000088,96646,INR,2024-01-09T15:09:00,captured,0
pay_127032_000289,order_238205_000289,cust_115582_000089,41186,INR,2024-01-09T16:50:00,captured,0
pay_439498_000290,order_116547_000290,cust_282710_000090,16868,INR,2024-01-09T16:15:00,captured,0
pay_877747_000291,order_541409_000291,cust_651640_000091,18330,INR,2024-01-09T16:16:00,captured,0
pay_570050_000292,order_915809_000292,cust_479625_000092,411251,INR,2024-01-09T18:00:00,captured,0
pay_573962_000293,order_628313_000293,cust_332311_000093,122735,INR,2024-01-09T17:13:00,captured,0
pay_921273_000294,order_790909_000294,cust_646781_000094,70036,INR,2024-01-09T19:33:00,captured,0
pay_132663_000295,order_163780_000295,cust_602248_000095,323490,INR,2024-01-09T20:22:00,captured,0
pay_213206_000296,order_614084_000296,cust_847006_000096,138530,INR,2024-01-09T21:27:00,captured,0
pay_184714_000297,order_437758_000297,cust_737846_000097,18609,INR,2024-01-09T21:55:00,captured,0
pay_388375_000298,order_754644_000298,cust_763829_000098,387496,INR,2024-01-09T21:16:00,captured,0
pay_440981_000299,order_499407_000299,cust_726410_000099,254611,INR,2024-01-09T23:31:00,captured,0
pay_630108_000300,order_734836_000300,cust_551096_000100,24996,INR,2024-01-09T23:58:00,captured,0
pay_786516_000301,order_782535_000301,cust_906315_000101,477927,INR,2024-01-10T00:49:00,captured,0
pay_325468_000302,order_550961_000302,cust_573489_000102,64239,INR,2024-01-10T01:50:00,captured,0
pay_967611_000303,order_575528_000303,cust_518098_000103,482527,INR,2024-01-10T01:43:00,captured,0
pay_427730_000304,order_547494_000304,cust_427704_000104,633635,INR,2024-01-10T01:12:00,captured,0
pay_260053_000305,order_820184_000305,cust_597305_000105,21957,INR,2024-01-10T02:47:00,captured,0
pay_189511_000306,order_197758_000306,cust_552855_000106,58843,INR,2024-01-10T04:46:00,captured,0
pay_236435_000307,order_683397_000307,cust_162894_000107,394433,INR,2024-01-10T05:43:00,captured,0
pay_445658_000308,order_802559_000308,cust_228168_000108,285387,INR,2024-01-10T05:11:00,captured,0
pay_797660_000309,order_886730_000309,cust_543481_000109,526972,INR,2024-01-10T06:51:00,captured,0
pay_729575_000310,order_427626_000310,cust_468727_000110,85748,INR,2024-01-10T06:36:00,captured,0
pay_323072_000311,order_262246_000311,cust_788637_000111,217568,INR,2024-01-10T07:04:00,captured,0
pay_213475_000312,order_467121_000312,cust_986438_000112,292707,INR,2024-01-10T08:48:00,captured,0
pay_899649_000313,order_392099_000313,cust_701987_000113,66244,INR,2024-01-10T08:14:00,captured,0
pay_688215_000314,order_904711_000314,cust_958182_000114,421689,INR,2024-01-10T10:48:00,captured,0
pay_773918_000315,order_683783_000315,cust_127529_000115,444893,INR,2024-01-10T10:26:00,captured,0
pay_827157_000316,order_380439_000316,cust_130359_000116,45818,INR,2024-01-10T11:46:00,captured,0
pay_899444_000317,order_423993_000317,cust_456331_000117,10800,INR,2024-01-10T12:29:00,captured,0
pay_250210_000318,order_693830_000318,cust_789275_000118,136482,INR,2024-01-10T11:23:00,captured,0
pay_876962_000319,order_763928_000319,cust_132146_000119,79531,INR,2024-01-10T12:18:00,captured,0
pay_494468_000320,order_540226_000320,cust_575682_000120,30631,INR,2024-01-10T13:27:00,captured,0
pay_426775_000321,order_856648_000321,cust_440140_000121,993568,INR,2024-01-10T14:47:00,captured,0
pay_725185_000322,order_189083_000322,cust_155164_000122,30632,INR,2024-01-10T15:12:00,captured,0
pay_747850_000323,order_152179_000323,cust_806707_000123,45665,INR,2024-01-10T16:36:00,captured,0
pay_794093_000324,order_544611_000324,cust_609253_000124,331758,INR,2024-01-10T16:56:00,captured,0
pay_386436_000325,order_326040_000325,cust_891615_000125,159673,INR,2024-01-10T17:53:00,captured,0
pay_550797_000326,order_216276_000326,cust_397005_000126,855722,INR,2024-01-10T17:44:00,captured,0
pay_610271_000327,order_652530_000327,cust_799539_000127,15952,INR,2024-01-10T19:15:00,captured,0
pay_514463_000328,order_728437_000328,cust_157443_000128,36794,INR,2024-01-10T19:28:00,captured,0
pay_321494_000329,order_904624_000329,cust_243901_000129,633965,INR,2024-01-10T19:38:00,captured,0
pay_444061_000330,order_225812_000330,cust_108105_000130,491650,INR,2024-01-10T20:37:00,captured,0
pay_284229_000331,order_235461_000331,cust_498676_000131,468926,INR,2024-01-10T21:55:00,captured,0
pay_624563_000332,order_685864_000332,cust_973835_000132,922681,INR,2024-01-10T22:29:00,captured,0
pay_175576_000333,order_516359_000333,cust_878086_000133,67176,INR,2024-01-10T22:45:00,captured,0
pay_582087_000334,order_181644_000334,cust_428267_000134,325068,INR,2024-01-10T23:02:00,captured,0
pay_524068_000335,order_843963_000335,cust_771237_000135,251789,INR,2024-01-11T01:13:00,captured,0
pay_524707_000336,order_121869_000336,cust_440544_000136,91018,INR,2024-01-11T00:14:00,captured,0
pay_972442_000337,order_823108_000337,cust_479430_000137,67240,INR,2024-01-11T01:58:00,captured,0
pay_211005_000338,order_355135_000338,cust_556839_000138,309951,INR,2024-01-11T03:48:00,captured,0
pay_182467_000339,order_514991_000339,cust_425346_000139,678002,INR,2024-01-11T04:07:00,captured,0
pay_449247_000340,order_916964_000340,cust_276299_000140,76910,INR,2024-01-11T03:28:00,captured,0
pay_219565_000341,order_656379_000341,cust_634723_000141,55793,INR,2024-01-11T05:21:00,captured,0
pay_862712_000342,order_958729_000342,cust_776796_000142,40968,INR,2024-01-11T05:44:00,captured,0
pay_253557_000343,order_368402_000343,cust_306854_000143,88957,INR,2024-01-11T05:13:00,captured,0
pay_897143_000344,order_896028_000344,cust_787351_000144,33218,INR,2024-01-11T06:19:00,captured,0
pay_758452_000345,order_618119_000345,cust_586490_000145,795559,INR,2024-01-11T08:38:00,captured,0
pay_707616_000346,order_570711_000346,cust_814220_000146,437112,INR,2024-01-11T09:37:00,captured,0
pay_754858_000347,order_438908_000347,cust_757685_000147,29786,INR,2024-01-11T09:21:00,captured,0
pay_171603_000348,order_591699_000348,cust_563688_000148,258765,INR,2024-01-11T09:56:00,captured,0
pay_388016_000349,order_720148_000349,cust_158900_000149,76497,INR,2024-01-11T11:41:00,captured,0
pay_425486_000350,order_584172_000350,cust_573866_000150,17456,INR,2024-01-11T11:09:00,captured,0
pay_972097_000351,order_401022_000351,cust_180458_000151,147341,INR,2024-01-11T11:47:00,captured,0
pay_722937_000352,order_631699_000352,cust_503159_000152,404259,INR,2024-01-11T13:18:00,captured,0
pay_930281_000353,order_874814_000353,cust_143015_000153,399712,INR,2024-01-11T14:10:00,captured,0
pay_297383_000354,order_437145_000354,cust_734394_000154,362860,INR,2024-01-11T14:23:00,captured,0
pay_164879_000355,order_572407_000355,cust_208529_000155,21053,INR,2024-01-11T14:19:00,captured,0
pay_777513_000356,order_280941_000356,cust_141043_000156,67377,INR,2024-01-11T16:04:00,captured,0
pay_649525_000357,order_648141_000357,cust_739427_000157,57696,INR,2024-01-11T16:56:00,captured,0
pay_396635_000358,order_506235_000358,cust_528625_000158,677401,INR,2024-01-11T16:47:00,captured,0
pay_726928_000359,order_154909_000359,cust_927564_000159,439374,INR,2024-01-11T18:26:00,captured,0
pay_169113_000360,order_445705_000360,cust_199096_000160,455666,INR,2024-01-11T18:42:00,captured,0
pay_397949_000361,order_364236_000361,cust_858889_000161,415988,INR,2024-01-11T18:49:00,captured,0
pay_257677_000362,order_449555_000362,cust_185461_000162,447923,INR,2024-01-11T20:51:00,captured,0
pay_466813_000363,order_425301_000363,cust_787923_000163,847149,INR,2024-01-11T20:18:00,captured,0
pay_235215_000364,order_723945_000364,cust_843266_000164,50577,INR,2024-01-11T21:50:00,captured,0
pay_494976_000365,order_774751_000365,cust_930117_000165,26750,INR,2024-01-11T22:11:00,captured,0
pay_836971_000366,order_969226_000366,cust_874661_000166,978385,INR,2024-01-11T23:25:00,captured,0
pay_197992_000367,order_777406_000367,cust_803024_000167,366594,INR,2024-01-12T00:07:00,captured,0
pay_119116_000368,order_480211_000368,cust_423869_000168,38074,INR,2024-01-11T23:46:00,captured,0
pay_903373_000369,order_609892_000369,cust_301332_000169,28030,INR,2024-01-12T00:43:00,captured,0
pay_180913_000370,order_410160_000370,cust_985447_000170,76543,INR,2024-01-12T01:19:00,captured,0
pay_665990_000371,order_975686_000371,cust_874524_000171,119790,INR,2024-01-12T03:38:00,captured,0
pay_453123_000372,order_903531_000372,cust_748052_000172,88282,INR,2024-01-12T03:24:00,captured,0
pay_261745_000373,order_270128_000373,cust_289630_000173,904277,INR,2024-01-12T03:48:00,captured,0
pay_948343_000374,order_273580_000374,cust_856215_000174,122907,INR,2024-01-12T05:19:00,captured,0
pay_481995_000375,order_809217_000375,cust_854540_000175,68222,INR,2024-01-12T05:52:00,captured,0
pay_398768_000376,order_888939_000376,cust_884897_000176,222684,INR,2024-01-12T06:18:00,captured,0
pay_350786_000377,order_424500_000377,cust_947903_000177,201720,INR,2024-01-12T07:08:00,captured,0
pay_811256_000378,order_698128_000378,cust_561999_000178,247729,INR,2024-01-12T07:47:00,captured,0
pay_500422_000379,order_627335_000379,cust_653081_000179,184965,INR,2024-01-12T08:39:00,captured,0
pay_309398_000380,order_940181_000380,cust_734035_000180,42768,INR,2024-01-12T09:44:00,captured,0
pay_772324_000381,order_603935_000381,cust_489244_000181,153786,INR,2024-01-12T09:06:00,captured,0
pay_986982_000382,order_640970_000382,cust_992512_000182,47363,INR,2024-01-12T11:31:00,captured,0
pay_900185_000383,order_268099_000383,cust_386042_000183,369144,INR,2024-01-12T10:10:00,captured,0
pay_971415_000384,order_558723_000384,cust_196168_000184,69130,INR,2024-01-12T11:18:00,captured,0
pay_466566_000385,order_127965_000385,cust_535050_000185,61964,INR,2024-01-12T13:53:00,captured,0
pay_492127_000386,order_347231_000386,cust_504924_000186,59140,INR,2024-01-12T13:04:00,captured,0
pay_129556_000387,order_434165_000387,cust_203896_000187,840766,INR,2024-01-12T13:28:00,captured,0
pay_929822_000388,order_253143_000388,cust_244283_000188,47601,INR,2024-01-12T14:42:00,captured,0
pay_970068_000389,order_595404_000389,cust_829884_000189,71487,INR,2024-01-12T16:57:00,captured,0
pay_745239_000390,order_105506_000390,cust_183074_000190,43544,INR,2024-01-12T15:57:00,captured,0
pay_975522_000391,order_256782_000391,cust_675462_000191,819228,INR,2024-01-12T16:27:00,captured,0
pay_543814_000392,order_216587_000392,cust_913875_000192,41147,INR,2024-01-12T18:07:00,captured,0
pay_227767_000393,order_150068_000393,cust_350021_000193,434994,INR,2024-01-12T17:38:00,captured,0
pay_753064_000394,order_579318_000394,cust_165858_000194,75513,INR,2024-01-12T19:41:00,captured,0
pay_662093_000395,order_117233_000395,cust_762652_000195,401490,INR,2024-01-12T20:16:00,captured,0
pay_853448_000396,order_250551_000396,cust_405420_000196,100820,INR,2024-01-12T20:30:00,captured,0
pay_469954_000397,order_352249_000397,cust_698384_000197,198206,INR,2024-01-12T21:18:00,captured,0
pay_800674_000398,order_189772_000398,cust_648913_000198,18870,INR,2024-01-12T22:25:00,captured,0
pay_670511_000399,order_631971_000399,cust_924613_000199,390535,INR,2024-01-12T23:07:00,captured,0
pay_509420_000400,order_592972_000400,cust_145649_000000,302837,INR,2024-01-12T23:02:00,captured,0
pay_365971_000401,order_883618_000401,cust_117031_000001,18855,INR,2024-01-12T23:47:00,captured,0
pay_352838_000402,order_868544_000402,cust_789023_000002,154349,INR,2024-01-13T00:44:00,captured,0
pay_710169_000403,order_870899_000403,cust_893435_000003,27486,INR,2024-01-13T02:38:00,captured,0
pay_469412_000404,order_672536_000404,cust_454992_000004,191797,INR,2024-01-13T01:05:00,captured,0
pay_916990_000405,order_817941_000405,cust_587192_000005,750888,INR,2024-01-13T03:46:00,captured,0
pay_291132_000406,order_950916_000406,cust_241403_000006,69988,INR,2024-01-13T04:20:00,captured,0
pay_407696_000407,order_311383_000407,cust_145934_000007,15492,INR,2024-01-13T04:04:00,captured,0
pay_425138_000408,order_640418_000408,cust_517568_000008,348197,INR,2024-01-13T04:40:00,captured,0
pay_138399_000409,order_889882_000409,cust_778324_000009,47501,INR,2024-01-13T05:32:00,captured,0
pay_918771_000410,order_150126_000410,cust_787584_000010,45811,INR,2024-01-13T06:45:00,captured,0
pay_938171_000411,order_485896_000411,cust_558176_000011,489707,INR,2024-01-13T06:15:00,captured,0
pay_505426_000412,order_455505_000412,cust_295892_000012,462843,INR,2024-01-13T07:56:00,captured,0
pay_485191_000413,order_936020_000413,cust_644500_000013,20828,INR,2024-01-13T09:03:00,captured,0
pay_545120_000414,order_182760_000414,cust_551524_000014,194611,INR,2024-01-13T10:33:00,captured,0
pay_408036_000415,order_436814_000415,cust_207581_000015,52981,INR,2024-01-13T10:09:00,captured,0
pay_410000_000416,order_421384_000416,cust_567576_000016,476262,INR,2024-01-13T11:24:00,captured,0
pay_274739_000417,order_823270_000417,cust_565471_000017,68606,INR,2024-01-13T11:54:00,captured,0
pay_862120_000418,order_469685_000418,cust_744718_000018,243946,INR,2024-01-13T11:05:00,captured,0
pay_929924_000419,order_160144_000419,cust_178686_000019,834240,INR,2024-01-13T13:21:00,captured,0
pay_480959_000420,order_638009_000420,cust_940010_000020,856206,INR,2024-01-13T13:51:00,captured,0
pay_132653_000421,order_249715_000421,cust_989894_000021,455513,INR,2024-01-13T14:20:00,captured,0
pay_559457_000422,order_136489_000422,cust_232361_000022,40932,INR,2024-01-13T15:40:00,captured,0
pay_776502_000423,order_484123_000423,cust_479742_000023,84349,INR,2024-01-13T16:39:00,captured,0
pay_734487_000424,order_260891_000424,cust_812048_000024,294492,INR,2024-01-13T16:04:00,captured,0
pay_565504_000425,order_900152_000425,cust_180620_000025,172191,INR,2024-01-13T17:47:00,captured,0
pay_484774_000426,order_517368_000426,cust_429657_000026,246113,INR,2024-01-13T18:07:00,captured,0
pay_218959_000427,order_127172_000427,cust_871411_000027,75410,INR,2024-01-13T18:31:00,captured,0
pay_505785_000428,order_688956_000428,cust_223481_000028,44116,INR,2024-01-13T20:06:00,captured,0
pay_567951_000429,order_324993_000429,cust_741599_000029,74382,INR,2024-01-13T20:30:00,captured,0
pay_228594_000430,order_242321_000430,cust_994253_000030,69250,INR,2024-01-13T20:25:00,captured,0
pay_848022_000431,order_566732_000431,cust_192055_000031,943296,INR,2024-01-13T21:22:00,captured,0
pay_800280_000432,order_464301_000432,cust_844007_000032,82089,INR,2024-01-13T22:40:00,captured,0
pay_404466_000433,order_414527_000433,cust_992717_000033,93584,INR,2024-01-13T23:09:00,captured,0
pay_932250_000434,order_479052_000434,cust_633469_000034,25907,INR,2024-01-13T23:22:00,captured,0
pay_930541_000435,order_245622_000435,cust_348235_000035,113780,INR,2024-01-14T00:25:00,captured,0
pay_680933_000436,order_700076_000436,cust_486831_000036,389221,INR,2024-01-14T00:46:00,captured,0
pay_741674_000437,order_190403_000437,cust_168941_000037,62187,INR,2024-01-14T01:16:00,captured,0
pay_853789_000438,order_601916_000438,cust_651231_000038,314661,INR,2024-01-14T03:31:00,captured,0
pay_702826_000439,order_177333_000439,cust_231414_000039,94192,INR,2024-01-14T04:45:00,captured,0
pay_571832_000440,order_588461_000440,cust_813145_000040,280624,INR,2024-01-14T03:09:00,captured,0
pay_969325_000441,order_918164_000441,cust_678083_000041,408169,INR,2024-01-14T04:16:00,captured,0
pay_905077_000442,order_235300_000442,cust_553633_000042,129052,INR,2024-01-14T05:23:00,captured,0
pay_230192_000443,order_643269_000443,cust_260448_000043,31581,INR,2024-01-14T06:46:00,captured,0
pay_438334_000444,order_843788_000444,cust_336422_000044,78012,INR,2024-01-14T06:20:00,captured,0
pay_397846_000445,order_987025_000445,cust_182690_000045,35729,INR,2024-01-14T08:54:00,captured,0
pay_677599_000446,order_387782_000446,cust_231250_000046,258767,INR,2024-01-14T09:21:00,captured,0
pay_659392_000447,order_197966_000447,cust_626986_000047,188413,INR,2024-01-14T09:18:00,captured,0
pay_708851_000448,order_261684_000448,cust_279516_000048,427406,INR,2024-01-14T10:15:00,captured,0
pay_734534_000449,order_454019_000449,cust_983456_000049,121597,INR,2024-01-14T11:32:00,captured,0
pay_129751_000450,order_185168_000450,cust_147670_000050,402394,INR,2024-01-14T12:45:00,captured,0
pay_782759_000451,order_321048_000451,cust_904214_000051,318411,INR,2024-01-14T11:33:00,captured,0
pay_770030_000452,order_131757_000452,cust_622230_000052,386039,INR,2024-01-14T13:19:00,captured,0
pay_773088_000453,order_416768_000453,cust_606404_000053,99783,INR,2024-01-14T13:37:00,captured,0
pay_411882_000454,order_575575_000454,cust_176517_000054,531411,INR,2024-01-14T13:51:00,captured,0
pay_560959_000455,order_535810_000455,cust_607774_000055,206966,INR,2024-01-14T14:20:00,captured,0
pay_736129_000456,order_250647_000456,cust_427766_000056,667413,INR,2024-01-14T15:43:00,captured,0
pay_462147_000457,order_518084_000457,cust_237118_000057,694269,INR,2024-01-14T17:33:00,captured,0
pay_688933_000458,order_211341_000458,cust_434617_000058,71141,INR,2024-01-14T17:05:00,captured,0
pay_380464_000459,order_571435_000459,cust_359961_000059,22689,INR,2024-01-14T17:15:00,captured,0
pay_404309_000460,order_502810_000460,cust_745270_000060,230165,INR,2024-01-14T18:06:00,captured,0
pay_267457_000461,order_952993_000461,cust_443341_000061,478078,INR,2024-01-14T19:50:00,captured,0
pay_299055_000462,order_900190_000462,cust_267082_000062,369864,INR,2024-01-14T19:40:00,captured,0
pay_622987_000463,order_423528_000463,cust_621530_000063,21802,INR,2024-01-14T20:59:00,captured,0
pay_512344_000464,order_629996_000464,cust_579441_000064,38199,INR,2024-01-14T23:00:00,captured,0
pay_470037_000465,order_151021_000465,cust_152995_000065,74866,INR,2024-01-14T22:14:00,captured,0
pay_983791_000466,order_786041_000466,cust_805188_000066,249814,INR,2024-01-14T23:16:00,captured,0
pay_108574_000467,order_988324_000467,cust_212718_000067,170220,INR,2024-01-15T00:08:00,captured,0
pay_377319_000468,order_862847_000468,cust_483545_000068,711421,INR,2024-01-15T00:52:00,captured,0
pay_147440_000469,order_520040_000469,cust_153642_000069,394553,INR,2024-01-15T00:46:00,captured,0
pay_480133_000470,order_680096_000470,cust_402620_000070,60639,INR,2024-01-15T01:24:00,captured,0
pay_572230_000471,order_901535_000471,cust_676566_000071,91689,INR,2024-01-15T03:04:00,captured,0
pay_740725_000472,order_224582_000472,cust_234913_000072,61629,INR,2024-01-15T03:27:00,captured,0
pay_933510_000473,order_455556_000473,cust_684929_000073,28909,INR,2024-01-15T03:47:00,captured,0
pay_731728_000474,order_633853_000474,cust_520884_000074,121105,INR,2024-01-15T04:25:00,captured,0
pay_140804_000475,order_243693_000475,cust_848255_000075,72094,INR,2024-01-15T05:05:00,captured,0
pay_579187_000476,order_256175_000476,cust_735710_000076,173285,INR,2024-01-15T06:06:00,captured,0
pay_742848_000477,order_434002_000477,cust_270395_000077,423223,INR,2024-01-15T06:41:00,captured,0
pay_983532_000478,order_413769_000478,cust_722565_000078,76494,INR,2024-01-15T08:34:00,captured,0
pay_634473_000479,order_658198_000479,cust_613641_000079,795134,INR,2024-01-15T08:46:00,captured,0
pay_597960_000480,order_955374_000480,cust_117445_000080,53416,INR,2024-01-15T08:38:00,captured,0
pay_214928_000481,order_536774_000481,cust_712056_000081,92478,INR,2024-01-15T10:26:00,captured,0
pay_725905_000482,order_597643_000482,cust_378428_000082,403287,INR,2024-01-15T10:03:00,captured,0
pay_338596_000483,order_856442_000483,cust_153849_000083,351893,INR,2024-01-15T11:13:00,captured,0
pay_649697_000484,order_759580_000484,cust_856215_000084,299329,INR,2024-01-15T11:21:00,captured,0
pay_961574_000485,order_813793_000485,cust_353961_000085,85047,INR,2024-01-15T12:18:00,captured,0
pay_215233_000486,order_300051_000486,cust_119857_000086,264465,INR,2024-01-15T13:29:00,captured,0
pay_258787_000487,order_533020_000487,cust_824042_000087,63788,INR,2024-01-15T13:53:00,captured,0
pay_912617_000488,order_741181_000488,cust_594514_000088,881368,INR,2024-01-15T15:04:00,captured,0
pay_840058_000489,order_244789_000489,cust_643878_000089,83516,INR,2024-01-15T15:07:00,captured,0
pay_794395_000490,order_601608_000490,cust_651002_000090,51124,INR,2024-01-15T15:41:00,captured,0
pay_581992_000491,order_659024_000491,cust_458955_000091,285748,INR,2024-01-15T16:22:00,captured,0
pay_909489_000492,order_855944_000492,cust_813813_000092,463495,INR,2024-01-15T18:26:00,captured,0
pay_739711_000493,order_607699_000493,cust_301603_000093,46569,INR,2024-01-15T17:33:00,captured,0
pay_412999_000494,order_335790_000494,cust_412071_000094,651521,INR,2024-01-15T19:11:00,captured,0
pay_317346_000495,order_823769_000495,cust_839233_000095,266220,INR,2024-01-15T20:30:00,captured,0
pay_465746_000496,order_687713_000496,cust_934042_000096,643370,INR,2024-01-15T21:01:00,captured,0
pay_227794_000497,order_701334_000497,cust_809489_000097,299069,INR,2024-01-15T20:36:00,captured,0
pay_513697_000498,order_958130_000498,cust_461899_000098,921850,INR,2024-01-15T22:54:00,captured,0
pay_404561_000499,order_144109_000499,cust_401602_000099,541434,INR,2024-01-15T22:18:00,captured,0
pay_563864_000500,order_787836_000500,cust_368900_000100,751175,INR,2024-01-15T23:44:00,captured,0
pay_311883_000501,order_968170_000501,cust_664739_000101,83664,INR,2024-01-15T23:27:00,captured,0
pay_384815_000502,order_243941_000502,cust_214532_000102,488440,INR,2024-01-16T01:29:00,captured,0
pay_350905_000503,order_354235_000503,cust_153231_000103,974577,INR,2024-01-16T02:15:00,captured,0
pay_336633_000504,order_768933_000504,cust_344146_000104,23133,INR,2024-01-16T02:07:00,captured,0
pay_446337_000505,order_852204_000505,cust_595351_000105,99285,INR,2024-01-16T02:52:00,captured,0
pay_244144_000506,order_105433_000506,cust_677086_000106,63334,INR,2024-01-16T04:38:00,captured,0
pay_598807_000507,order_600641_000507,cust_782139_000107,47649,INR,2024-01-16T05:23:00,captured,0
pay_399279_000508,order_777273_000508,cust_162036_000108,546903,INR,2024-01-16T04:41:00,captured,0
pay_702022_000509,order_343500_000509,cust_661147_000109,879121,INR,2024-01-16T06:23:00,captured,0
pay_139110_000510,order_283568_000510,cust_538184_000110,14763,INR,2024-01-16T07:48:00,captured,0
pay_516278_000511,order_926236_000511,cust_619447_000111,47941,INR,2024-01-16T07:47:00,captured,0
pay_139286_000512,order_109717_000512,cust_412886_000112,416031,INR,2024-01-16T08:52:00,captured,0
pay_451317_000513,order_398384_000513,cust_576419_000113,384845,INR,2024-01-16T08:13:00,captured,0
pay_617904_000514,order_240718_000514,cust_992400_000114,345377,INR,2024-01-16T10:07:00,captured,0
pay_302177_000515,order_948102_000515,cust_218118_000115,31298,INR,2024-01-16T09:34:00,captured,0
pay_581206_000516,order_779776_000516,cust_369761_000116,597621,INR,2024-01-16T11:33:00,captured,0
pay_872399_000517,order_453487_000517,cust_929179_000117,84420,INR,2024-01-16T11:01:00,captured,0
pay_894068_000518,order_302544_000518,cust_284019_000118,434876,INR,2024-01-16T12:26:00,captured,0
pay_525187_000519,order_967161_000519,cust_548479_000119,271928,INR,2024-01-16T13:54:00,captured,0
pay_520304_000520,order_801765_000520,cust_200018_000120,28430,INR,2024-01-16T13:11:00,captured,0
pay_439320_000521,order_360096_000521,cust_107161_000121,60275,INR,2024-01-16T15:01:00,captured,0
pay_568436_000522,order_890371_000522,cust_379963_000122,49576,INR,2024-01-16T14:30:00,captured,0
pay_857997_000523,order_700705_000523,cust_111991_000123,95679,INR,2024-01-16T16:14:00,captured,0
pay_826420_000524,order_347781_000524,cust_165142_000124,561983,INR,2024-01-16T16:46:00,captured,0
pay_421709_000525,order_267475_000525,cust_525110_000125,763465,INR,2024-01-16T17:59:00,captured,0
pay_837733_000526,order_907236_000526,cust_426084_000126,561559,INR,2024-01-16T18:58:00,captured,0
pay_409369_000527,order_485397_000527,cust_744481_000127,38721,INR,2024-01-16T19:21:00,captured,0
pay_601410_000528,order_260626_000528,cust_577079_000128,817581,INR,2024-01-16T19:17:00,captured,0
pay_536045_000529,order_836038_000529,cust_675914_000129,497069,INR,2024-01-16T19:47:00,captured,0
pay_940952_000530,order_796353_000530,cust_965708_000130,42435,INR,2024-01-16T21:08:00,captured,0
pay_891401_000531,order_724756_000531,cust_925618_000131,78879,INR,2024-01-16T22:27:00,captured,0
pay_653829_000532,order_837952_000532,cust_479358_000132,83946,INR,2024-01-16T22:57:00,captured,0
pay_164758_000533,order_969032_000533,cust_674251_000133,205988,INR,2024-01-16T22:14:00,captured,0
pay_662728_000534,order_257131_000534,cust_272529_000134,78202,INR,2024-01-17T00:13:00,captured,0
pay_221886_000535,order_813341_000535,cust_315379_000135,805737,INR,2024-01-17T00:56:00,captured,0
pay_195359_000536,order_635167_000536,cust_567122_000136,69432,INR,2024-01-17T01:02:00,captured,0
pay_638179_000537,order_535604_000537,cust_578987_000137,130270,INR,2024-01-17T01:16:00,captured,0
pay_584838_000538,order_805448_000538,cust_946112_000138,12853,INR,2024-01-17T03:11:00,captured,0
pay_366817_000539,order_956113_000539,cust_103161_000139,614243,INR,2024-01-17T03:50:00,captured,0
pay_176577_000540,order_147489_000540,cust_544278_000140,18357,INR,2024-01-17T04:14:00,captured,0
pay_163182_000541,order_172371_000541,cust_595002_000141,47629,INR,2024-01-17T05:09:00,captured,0
pay_288724_000542,order_906325_000542,cust_242007_000142,836343,INR,2024-01-17T05:52:00,captured,0
pay_777255_000543,order_540781_000543,cust_492650_000143,68790,INR,2024-01-17T06:33:00,captured,0
pay_495833_000544,order_493892_000544,cust_184148_000144,846969,INR,2024-01-17T07:51:00,captured,0
pay_665497_000545,order_239449_000545,cust_785280_000145,25549,INR,2024-01-17T08:51:00,captured,0
pay_663356_000546,order_512151_000546,cust_654531_000146,39188,INR,2024-01-17T08:22:00,captured,0
pay_103642_000547,order_892911_000547,cust_123839_000147,70686,INR,2024-01-17T09:46:00,captured,0
pay_854024_000548,order_670892_000548,cust_544730_000148,298850,INR,2024-01-17T10:26:00,captured,0
pay_340820_000549,order_359535_000549,cust_583000_000149,30332,INR,2024-01-17T11:45:00,captured,0
pay_297636_000550,order_860242_000550,cust_902674_000150,14222,INR,2024-01-17T11:35:00,captured,0
pay_792267_000551,order_539605_000551,cust_744793_000151,990858,INR,2024-01-17T12:43:00,captured,0
pay_116405_000552,order_352356_000552,cust_316092_000152,23224,INR,2024-01-17T13:53:00,captured,0
pay_135207_000553,order_568127_000553,cust_726822_000153,868724,INR,2024-01-17T14:16:00,captured,0
pay_151040_000554,order_356622_000554,cust_876513_000154,62725,INR,2024-01-17T14:51:00,captured,0
pay_345722_000555,order_665979_000555,cust_327823_000155,952843,INR,2024-01-17T14:56:00,captured,0
pay_159185_000556,order_246942_000556,cust_628373_000156,40692,INR,2024-01-17T16:39:00,captured,0
